1	30.6286
2	29.7498
3	29.278
4	27.756
5	26.653
6	26.653
7	25.7469
8	25.1712
9	25.1712
10	25.1712
11	25.1712
12	23.2817
13	22.7342
14	20.7361
15	20.7361
16	19.7942
17	19.7942
18	19.7942
19	19.7942
20	19.7942
21	19.7942
22	19.7487
23	19.7487
24	18.7755
25	18.7301
26	18.7301
27	18.4693
28	17.9301
29	17.6239
30	17.0529
31	16.2075
32	16.2075
33	16.1703
34	16.1703
35	16.1703
36	15.8844
37	15.8844
38	15.8844
39	15.6237
40	15.6237
41	15.3198
42	15.3198
43	15.3198
44	15.3198
45	13.439
46	13.439
47	13.4334
48	13.4334
49	12.1957
50	12.1957
51	12.1901
52	12.1901
53	11.9008
54	11.9008
55	11.2153
56	11.2153
57	11.2153
58	11.1436
59	11.1436
60	11.0758
61	11.0758
62	11.0758
63	11.0758
64	11.0758
65	10.8542
66	10.8542
67	10.8542
68	10.2064
69	9.73379
70	9.73379
71	9.73379
72	9.73319
73	9.73319
74	9.73319
75	9.64405
76	9.88425
77	10.6392
78	10.6392
79	10.1315
80	10.1315
81	10.1315
82	10.1061
83	10.1061
84	9.84189
85	9.84189
86	9.84189
87	9.84189
88	9.70758
89	9.70758
90	9.51945
91	9.44434
92	9.24935
93	9.11776
94	8.85514
95	8.54143
96	8.52855
97	8.52521
98	8.52878
99	8.52878
100	8.39718
101	8.37443
102	8.37443
103	8.37443
104	8.37443
105	8.37443
106	8.21558
107	8.21558
108	8.21558
109	8.21558
110	8.2155
111	8.2155
112	8.2155
113	8.2155
114	8.19063
115	8.19063
116	8.19063
117	8.19014
118	8.19014
119	8.19014
120	8.19014
121	8.19014
122	8.19014
123	8.12518
124	8.12518
125	8.12518
126	8.12518
127	8.12518
128	8.12362
129	8.12362
130	8.11776
131	7.01999
132	7.01999
133	7.01999
134	7.01999
135	7.01999
136	7.01999
137	7.01999
138	7.01999
139	7.01999
140	7.01999
141	7.01999
142	6.87781
143	6.87781
144	6.87781
145	6.87781
146	6.81272
147	6.81272
148	6.81272
149	6.81272
150	6.81272
151	6.81272
152	6.81272
153	6.81272
154	6.81272
155	6.81272
156	6.81272
157	6.81272
158	6.81272
159	6.81272
160	6.81272
161	6.81272
162	6.81272
163	6.81272
164	6.73824
165	6.73824
166	6.73824
167	6.73824
168	6.73824
169	6.73824
170	6.73824
171	6.5049
172	6.5049
173	6.5049
174	6.5049
175	6.5049
176	6.5049
177	6.5049
178	6.5049
179	7.27038
180	6.66643
181	6.66643
182	6.66643
183	6.66643
184	6.66643
185	6.66643
186	6.40183
187	6.40183
188	6.40183
189	6.40183
190	6.40183
191	6.40183
192	6.40183
193	6.40183
194	6.40183
195	6.40183
196	6.40183
197	6.40183
198	6.40183
199	6.40183
200	6.40183
201	6.40183
202	6.40183
203	6.40183
204	6.40183
205	6.40183
206	6.40183
207	6.40183
208	6.40183
209	6.40183
210	6.40183
211	6.40183
212	6.40183
213	6.40183
214	6.40183
215	6.40183
216	6.40183
217	6.40183
218	6.40183
219	6.40183
220	6.40183
221	6.40183
222	6.40183
223	6.40183
224	6.40183
225	6.2403
226	6.2403
227	6.2403
228	6.2403
229	6.2403
230	6.2403
231	6.2403
232	6.2403
233	6.2403
234	6.2403
235	6.2403
236	6.2403
237	6.2403
238	6.2403
239	6.2403
240	6.2403
241	6.2403
242	6.2403
243	6.2403
244	6.2403
245	6.2403
246	6.2403
247	6.2403
248	6.2403
249	6.2403
250	6.2403
251	6.2403
252	6.2403
253	6.2403
254	6.2403
255	6.2403
256	6.2403
257	6.2403
258	6.2403
259	6.2403
260	6.2403
261	6.2403
262	6.2403
263	6.2403
264	6.2403
265	6.2403
266	6.2403
267	6.2403
268	6.2403
269	6.2403
270	6.2403
271	6.2403
272	6.2403
273	6.2403
274	6.2403
275	6.2403
276	6.2403
277	6.2403
278	6.2403
279	6.2403
280	6.2403
281	6.2403
282	6.2403
283	6.2403
284	6.2403
285	6.2403
286	6.2403
287	6.2403
288	6.2403
289	6.2403
290	6.2403
291	6.2403
292	6.2403
293	6.2403
294	6.2403
295	6.2403
296	6.2403
297	6.2403
298	6.2403
299	6.2403
300	6.2403
301	6.2403
302	6.2403
303	6.2403
304	6.2403
305	6.2403
306	6.2403
307	6.2403
308	6.2403
309	6.2403
310	6.2403
311	6.2403
312	6.2403
313	6.2403
314	6.2403
315	6.2403
316	6.2403
317	6.2403
318	6.2403
319	6.2403
320	6.2403
321	6.2403
322	6.2403
323	6.2403
324	6.2403
325	6.2403
326	6.2403
327	6.2403
328	6.2403
329	6.2403
330	6.2403
331	6.2403
332	6.2403
333	6.2403
334	6.2403
335	6.2403
336	6.2403
337	6.2403
338	6.2403
339	6.2403
340	6.2403
341	6.2403
342	6.2403
343	6.2403
344	6.2403
345	6.2403
346	6.2403
347	6.2403
348	6.2403
349	6.2403
350	6.2403
351	6.2403
352	6.2403
353	6.2403
354	6.2403
355	6.2403
356	6.2403
357	6.2403
358	6.2403
359	6.2403
360	6.24788
361	6.2403
362	6.2403
363	6.2403
364	6.2403
365	6.2403
366	6.2403
367	6.2403
368	6.2403
369	6.2403
370	6.2403
371	6.2403
372	6.2403
373	6.2403
374	6.2403
375	6.2403
376	6.2403
377	6.2403
378	6.2403
379	6.2403
380	6.2403
381	6.2403
382	6.2403
383	6.2403
384	6.2403
385	6.2403
386	6.2403
387	6.2403
388	6.2403
389	6.2403
390	6.2403
391	6.2403
392	6.2403
393	6.2403
394	6.2403
395	6.2403
396	6.2403
397	6.2403
398	6.2403
399	6.2403
400	6.2403
401	6.2403
402	6.2403
403	6.2403
404	6.2403
405	6.2403
406	6.2403
407	6.2403
408	6.2403
409	6.2403
410	6.2403
411	6.2403
412	6.2403
413	6.2403
414	6.2403
415	6.2403
416	6.2403
417	6.2403
418	6.2403
419	6.2403
420	6.2403
421	6.2403
422	6.2403
423	6.2403
424	6.2403
425	6.2403
426	6.2403
427	6.2403
428	6.2403
429	6.2403
430	6.2403
431	6.2403
432	6.2403
433	6.2403
434	6.2403
435	6.2403
436	6.2403
437	6.2403
438	6.2403
439	6.2403
440	6.2403
441	6.2403
442	6.2403
443	6.2403
444	6.2403
445	6.2403
446	6.2403
447	6.2403
448	6.2403
449	6.2403
450	6.2403
451	6.2403
452	6.2403
453	6.2403
454	6.2403
455	6.2403
456	6.2403
457	6.2403
458	6.2403
459	6.2403
460	6.2403
461	6.2403
462	6.2403
463	6.2403
464	6.2403
465	6.2403
466	6.2403
467	6.2403
468	6.2403
469	6.2403
470	6.2403
471	6.2403
472	6.2403
473	6.2403
474	6.2403
475	6.2403
476	6.2403
477	6.2403
478	6.2403
479	6.2403
480	6.2403
481	6.2403
482	6.2403
483	6.2403
484	6.2403
485	6.2403
486	6.2403
487	6.2403
488	6.2403
489	6.2403
490	6.2403
491	6.2403
492	6.2403
493	6.2403
494	6.2403
495	6.2403
496	6.2403
497	6.2403
498	6.2403
499	6.2403
500	6.2403
501	6.2403
502	6.2403
503	6.2403
504	6.2403
505	6.2403
506	6.2403
507	6.2403
508	6.2403
509	6.2403
510	6.2403
511	6.2403
512	6.2403
513	6.2403
514	6.2403
515	6.2403
516	6.2403
517	6.2403
518	6.2403
519	6.2403
520	6.2403
521	6.2403
522	6.2403
523	6.2403
524	6.2403
525	6.2403
526	6.2403
527	6.2403
528	6.2403
529	6.2403
530	6.2403
531	6.2403
532	6.2403
533	6.2403
534	6.56986
535	6.56986
536	6.56986
537	6.56986
538	6.56986
539	6.56986
540	6.56986
541	6.56986
542	6.56986
543	6.56986
544	6.56986
545	6.56986
546	6.56986
547	6.56986
548	6.56986
549	6.58975
550	7.17634
551	7.17634
552	6.87882
553	6.87882
554	6.87882
555	6.87882
556	6.56986
557	6.56986
558	6.56986
559	6.56986
560	6.56986
561	6.56986
562	6.56986
563	6.56986
564	6.56986
565	6.56986
566	6.56986
567	6.56986
568	6.56986
