1	138.544	138.544	0
2	137.431	137.987	0.556367
3	137.556	137.844	0.351954
4	133.001	136.633	1.23596
5	137.866	136.88	0.98863
6	138.576	137.162	0.85532
7	133.995	136.71	0.852834
8	137.335	136.788	0.742705
9	132.803	136.345	0.79063
10	136.329	136.344	0.707162
11	138.003	136.494	0.657194
12	138.481	136.66	0.622353
13	136.849	136.675	0.572666
14	138.605	136.812	0.547828
15	142.526	137.193	0.636557
16	134.124	137.002	0.625592
17	139.205	137.131	0.601772
18	140.839	137.337	0.603585
19	131.907	137.051	0.638482
20	137.892	137.093	0.607173
21	136.745	137.077	0.577775
22	140.715	137.242	0.575175
23	138.913	137.315	0.554379
24	134.077	137.18	0.547658
25	135.88	137.128	0.527863
26	140.775	137.268	0.526192
27	138.414	137.311	0.508105
28	136.498	137.282	0.49048
29	134.904	137.2	0.480312
30	135.003	137.126	0.469765
31	136.007	137.09	0.455792
32	136.063	137.058	0.442485
33	139.163	137.122	0.433584
34	135.058	137.061	0.424998
35	139.881	137.142	0.420467
36	134.522	137.069	0.415052
37	136.684	137.059	0.403813
38	138.298	137.091	0.394393
39	138.085	137.117	0.384992
40	135.633	137.08	0.377073
