-8.44843	2.685
-8.26633	3.67288
-8.19488	4.05687
-8.12103	4.44389
-8.07289	4.69795
-7.98924	5.14245
-7.95569	5.33957
-7.86577	5.82471
-7.83147	6.01779
-7.78201	6.30261
-7.72091	6.64153
-7.7307	6.56143
-7.77622	6.32288
-7.80843	6.14731
-7.77578	6.3289
-7.66849	6.94246
-7.65429	7.02293
-7.52886	7.73779
-7.55837	7.53908
-7.38615	8.49704
-7.54561	7.62281
-7.47607	8.03402
-7.58067	7.49138
-7.66474	7.00331
-7.69529	6.7969
-7.65879	6.99035
-7.64506	7.07428
-7.65522	7.05057
-7.65495	7.02526
-7.6895	6.80024
-7.60061	7.32456
-7.5575	7.59746
-7.61081	7.25424
-7.66437	6.96075
-7.67971	6.86918
-7.64727	7.03984
-7.66462	6.93752
-7.67802	6.84184
-7.74857	6.45416
-7.8034	6.14484
-7.77554	6.31134
-7.71627	6.63086
-7.66927	6.93173
-7.72461	6.59956
-7.683	6.82222
-7.67707	6.87696
-7.59412	7.30608
-7.61461	7.19287
-7.58691	7.3727
-7.55632	7.55002
-7.47491	7.97425
-7.54224	7.62933
-7.56713	7.49812
-7.53697	7.62646
-7.60387	7.27768
-7.63771	7.10658
-7.70253	6.7658
-7.70765	6.73424
-7.72619	6.62863
-7.64096	7.08618
-7.64393	7.06794
-7.59339	7.3221
-7.52303	7.72787
-7.57026	7.48876
-7.48547	7.98489
-7.49164	7.94204
-7.48814	7.95277
-7.54538	7.63725
-7.51229	7.84135
-7.4843	7.94285
-7.56199	7.5321
-7.5329	7.68702
-7.52159	7.78567
-7.54571	7.63376
-7.551	7.59649
-7.51327	7.79375
-7.47806	7.96178
-7.59823	7.2965
-7.62454	7.14346
-7.66371	6.97163
-7.64176	7.08586
-7.60955	7.23303
-7.66337	6.91207
-7.63	7.14299
-7.48982	7.92431
-7.52765	7.7056
-7.52986	7.68289
-7.50398	7.86753
-7.56365	7.52099
-7.49834	7.89111
-7.56348	7.50668
-7.58733	7.38298
-7.57093	7.45345
-7.58215	7.38143
-7.57799	7.3963
-7.52997	7.69012
-7.47488	8.00194
-7.47419	7.98644
-7.48703	7.92812
-7.51639	7.74877
-7.48141	7.94967
-7.4796	7.92917
-7.41901	8.28203
-7.41395	8.31679
-7.4416	8.14835
-7.47839	7.9136
-7.47348	7.98104
-7.46625	8.02708
-7.51252	7.76183
-7.5131	7.75453
-7.53391	7.63616
-7.58351	7.36898
-7.58956	7.3308
-7.47341	7.98808
-7.42956	8.21719
-7.56798	7.45181
-7.57043	7.45165
-7.52015	7.74264
-7.48607	7.93756
-7.4073	8.40608
-7.30738	8.91925
-7.36573	8.60724
-7.30763	8.94217
-7.31595	8.87658
-7.37791	8.5404
-7.42962	8.22902
-7.53767	7.62488
-7.45435	8.06591
-7.46804	7.97186
-7.60956	7.18427
-7.57735	7.38394
-7.5899	7.32554
-7.59523	7.31066
-7.6287	7.11178
-7.60957	7.20675
-7.57342	7.38939
-7.56853	7.44087
-7.55057	7.55773
-7.54593	7.58155
-7.48664	7.86727
-7.53237	7.63965
-7.55945	7.48331
-7.43418	8.21354
-7.50023	7.88822
-7.47732	7.98057
-7.45671	8.08289
-7.46004	8.05733
-7.49415	7.8729
-7.53065	7.71688
-7.53456	7.68651
-7.50126	7.84011
-7.57713	7.44174
-7.60291	7.28844
-7.60103	7.27064
-7.61035	7.21444
-7.69127	6.79939
-7.60174	7.25448
-7.6448	7.00702
-7.55633	7.53633
-7.58168	7.37739
-7.63063	7.09125
-7.59197	7.28505
-7.53749	7.64976
-7.65202	6.99953
-7.57504	7.38276
-7.5955	7.25988
-7.59278	7.33109
-7.54202	7.60035
-7.64991	7.01706
-7.5825	7.41824
-7.59856	7.30305
-7.54864	7.57183
-7.58078	7.39197
-7.49145	7.87991
-7.53753	7.63253
-7.49971	7.86946
-7.5774	7.47146
-7.58553	7.41853
-7.47936	8.01346
-7.54616	7.63574
-7.53994	7.65252
-7.61576	7.22063
-7.58559	7.38855
-7.4276	8.25007
-7.47761	7.98331
-7.42765	8.25037
-7.35654	8.62118
-7.42209	8.24891
-7.41323	8.33654
-7.44751	8.1496
-7.36621	8.62158
-7.39654	8.44771
-7.4563	8.10933
-7.54092	7.6709
-7.48326	7.95071
-7.51392	7.74505
-7.46955	8.00762
-7.50624	7.80694
-7.51981	7.74884
-7.54305	7.61063
-7.51113	7.76404
-7.46312	8.05098
-7.49096	7.88265
-7.50526	7.81445
-7.51358	7.76175
-7.41104	8.32424
-7.37766	8.53714
-7.35764	8.6629
-7.39534	8.45809
-7.39873	8.47053
-7.51693	7.78087
-7.46443	8.05958
-7.46148	8.10849
-7.43847	8.22816
-7.35514	8.66293
-7.35431	8.67043
-7.44794	8.15324
-7.45385	8.11629
-7.47729	8.01112
-7.57007	7.4918
-7.56924	7.47347
-7.61823	7.20897
-7.57787	7.41121
-7.53944	7.62649
-7.60213	7.29366
-7.5921	7.36056
-7.55382	7.56593
-7.51048	7.77827
-7.49175	7.86259
-7.49589	7.86183
-7.48166	7.9194
-7.47478	7.97093
-7.46847	7.98722
-7.53228	7.66015
-7.54157	7.59821
-7.59279	7.33966
-7.61732	7.2212
-7.51352	7.77213
-7.43519	8.23147
-7.50447	7.8229
-7.60031	7.30111
-7.64623	7.04396
-7.70221	6.70679
-7.65379	7.00174
-7.64332	7.07672
-7.60282	7.31382
-7.59947	7.31356
-7.62245	7.20801
-7.53412	7.70182
-7.58961	7.3849
-7.51532	7.8182
-7.5204	7.79658
-7.55676	7.5959
-7.57836	7.46201
-7.62646	7.15126
-7.62217	7.18524
-7.63311	7.15858
-7.62887	7.14611
-7.67951	6.88952
-7.7005	6.78396
-7.69113	6.8115
-7.77315	6.34064
-7.74077	6.52049
-7.67254	6.89513
-7.58151	7.3779
-7.5693	7.46717
-7.64371	7.03067
-7.60544	7.24126
-7.63568	7.08802
-7.59488	7.31754
