1	2.70831e-21	0
2	2.70739e-21	9.21275e-25
3	2.72621e-21	1.88311e-23
4	2.70725e-21	2.31686e-23
5	2.70911e-21	1.80425e-23
6	2.71653e-21	1.64952e-23
7	2.70144e-21	2.05462e-23
8	2.71242e-21	2.09086e-23
9	2.72038e-21	2.00846e-23
10	2.72601e-21	1.8825e-23
11	2.72189e-21	1.75191e-23
12	2.72941e-21	1.76742e-23
13	2.73374e-21	1.68243e-23
14	2.72954e-21	1.61314e-23
15	2.72803e-21	1.50938e-23
16	2.73275e-21	1.48883e-23
17	2.72953e-21	1.43525e-23
18	2.72501e-21	1.42644e-23
19	2.72336e-21	1.35936e-23
20	2.72629e-21	1.32254e-23
21	2.72918e-21	1.29078e-23
22	2.72846e-21	1.23286e-23
23	2.73092e-21	1.20363e-23
24	2.73242e-21	1.16208e-23
25	2.73217e-21	1.11491e-23
26	2.7302e-21	1.08923e-23
27	2.73106e-21	1.05166e-23
28	2.72985e-21	1.02059e-23
29	2.73142e-21	9.97231e-24
30	2.73032e-21	9.69686e-24
31	2.72932e-21	9.43223e-24
32	2.72785e-21	9.25051e-24
33	2.72797e-21	8.96657e-24
34	2.72648e-21	8.82432e-24
35	2.72472e-21	8.74885e-24
36	2.72385e-21	8.54627e-24
37	2.72477e-21	8.36225e-24
38	2.72374e-21	8.20334e-24
39	2.72299e-21	8.0254e-24
40	2.72403e-21	7.89059e-24
41	2.72379e-21	7.69944e-24
42	2.72041e-21	8.23769e-24
43	2.71952e-21	8.09366e-24
44	2.72034e-21	7.95062e-24
45	2.72209e-21	7.96513e-24
46	2.7213e-21	7.82953e-24
47	2.72144e-21	7.66232e-24
48	2.72156e-21	7.50202e-24
49	2.7219e-21	7.35512e-24
50	2.72113e-21	7.2469e-24
51	2.72007e-21	7.18203e-24
52	2.72031e-21	7.04642e-24
53	2.72227e-21	7.18616e-24
54	2.72223e-21	7.05193e-24
55	2.72156e-21	6.95501e-24
56	2.72196e-21	6.84133e-24
57	2.72193e-21	6.72033e-24
58	2.72213e-21	6.6065e-24
59	2.7233e-21	6.59939e-24
60	2.72354e-21	6.49266e-24
61	2.72475e-21	6.49963e-24
62	2.72509e-21	6.40292e-24
63	2.72538e-21	6.30715e-24
64	2.72544e-21	6.20807e-24
65	2.72459e-21	6.17079e-24
66	2.72406e-21	6.09886e-24
67	2.72454e-21	6.0257e-24
68	2.7241e-21	5.95272e-24
69	2.72505e-21	5.94279e-24
70	2.725e-21	5.85754e-24
71	2.72425e-21	5.8224e-24
72	2.72484e-21	5.77111e-24
73	2.72488e-21	5.69164e-24
74	2.72483e-21	5.61442e-24
75	2.72467e-21	5.54123e-24
76	2.72477e-21	5.46874e-24
77	2.72588e-21	5.51011e-24
78	2.72666e-21	5.49423e-24
79	2.72676e-21	5.42512e-24
80	2.72596e-21	5.41551e-24
81	2.7252e-21	5.40289e-24
82	2.72487e-21	5.34651e-24
83	2.72482e-21	5.28192e-24
84	2.7257e-21	5.29246e-24
85	2.72577e-21	5.23023e-24
86	2.72581e-21	5.16925e-24
87	2.72581e-21	5.10949e-24
88	2.72615e-21	5.06236e-24
89	2.72642e-21	5.01264e-24
90	2.7263e-21	4.95819e-24
91	2.72584e-21	4.92449e-24
92	2.72562e-21	4.87543e-24
93	2.72669e-21	4.93904e-24
94	2.72679e-21	4.8872e-24
95	2.72684e-21	4.83572e-24
96	2.72706e-21	4.79052e-24
97	2.72719e-21	4.74257e-24
98	2.72697e-21	4.69925e-24
99	2.72725e-21	4.65995e-24
100	2.72738e-21	4.61492e-24
