1	3.1353e-19	3.1353e-19	0
2	3.15902e-19	3.14716e-19	1.18608e-21
3	3.1548e-19	3.14971e-19	7.30601e-22
4	3.13635e-19	3.14637e-19	6.15051e-22
5	3.12426e-19	3.14195e-19	6.49955e-22
6	3.15182e-19	3.14359e-19	5.55594e-22
7	3.15506e-19	3.14523e-19	4.97311e-22
8	3.18155e-19	3.14977e-19	6.25773e-22
9	3.12255e-19	3.14674e-19	6.29312e-22
10	3.14509e-19	3.14658e-19	5.63116e-22
11	3.15019e-19	3.14691e-19	5.10412e-22
12	3.15902e-19	3.14792e-19	4.76745e-22
13	3.14558e-19	3.14774e-19	4.38909e-22
14	3.14181e-19	3.14731e-19	4.08553e-22
15	3.16241e-19	3.14832e-19	3.9344e-22
16	3.15116e-19	3.1485e-19	3.68456e-22
17	3.13854e-19	3.14791e-19	3.51021e-22
18	3.16066e-19	3.14862e-19	3.38445e-22
19	3.15811e-19	3.14912e-19	3.24009e-22
20	3.14419e-19	3.14887e-19	3.08369e-22
21	3.14589e-19	3.14873e-19	2.93661e-22
22	3.1715e-19	3.14977e-19	2.98513e-22
23	3.13521e-19	3.14913e-19	2.92176e-22
24	3.17657e-19	3.15028e-19	3.0219e-22
25	3.15229e-19	3.15036e-19	2.89962e-22
26	3.15999e-19	3.15073e-19	2.81041e-22
27	3.147e-19	3.15059e-19	2.70785e-22
28	3.12849e-19	3.1498e-19	2.72611e-22
29	3.15746e-19	3.15006e-19	2.64367e-22
30	3.15001e-19	3.15006e-19	2.55403e-22
31	3.16227e-19	3.15046e-19	2.50148e-22
32	3.14111e-19	3.15016e-19	2.4396e-22
33	3.17759e-19	3.151e-19	2.50632e-22
34	3.15331e-19	3.15106e-19	2.43244e-22
35	3.15023e-19	3.15104e-19	2.36203e-22
36	3.15698e-19	3.1512e-19	2.3014e-22
37	3.16527e-19	3.15158e-19	2.27038e-22
38	3.13777e-19	3.15122e-19	2.23951e-22
39	3.15105e-19	3.15122e-19	2.18133e-22
40	3.14563e-19	3.15108e-19	2.13069e-22
