0 0.731412 0.0262243
1 0.731721 0.026242
2 0.73298 0.0266316
3 0.733701 0.0267451
4 0.733189 0.0265653
5 0.733291 0.0267002
6 0.733311 0.0267466
7 0.733365 0.0267803
8 0.73393 0.0268314
9 0.733361 0.0267824
10 0.732721 0.0266011
11 0.731839 0.0264834
12 0.731486 0.0264915
13 0.731869 0.0264102
14 0.732024 0.0264671
15 0.732828 0.0266821
16 0.733255 0.0263278
17 0.732909 0.0263485
18 0.731652 0.0261506
19 0.732959 0.0262749
20 0.733536 0.0260955
21 0.733789 0.0261035
22 0.734074 0.0263324
23 0.733531 0.0262085
24 0.73363 0.0261674
25 0.733578 0.0261442
26 0.732322 0.026363
27 0.732403 0.026332
28 0.734477 0.0263856
29 0.734216 0.0265399
30 0.733643 0.0264789
31 0.733801 0.0262269
32 0.733663 0.0263991
33 0.734026 0.0261345
34 0.733459 0.0262468
35 0.73281 0.0260542
36 0.732659 0.0259775
37 0.733244 0.0258654
38 0.731819 0.0259333
39 0.731297 0.0260509
40 0.729428 0.0258645
41 0.728723 0.0257927
42 0.729168 0.0256276
43 0.727999 0.0253333
44 0.729773 0.0254482
45 0.730573 0.0253899
46 0.730166 0.0251278
47 0.730741 0.0251114
48 0.730284 0.0251999
49 0.730348 0.0252865
50 0.730205 0.0254856
51 0.729606 0.0255138
52 0.728067 0.0256481
53 0.727759 0.0258428
54 0.728323 0.0259395
55 0.727659 0.0259025
56 0.727923 0.0258845
57 0.728015 0.0254074
58 0.728371 0.0257206
59 0.728474 0.0260836
60 0.728441 0.0262295
61 0.728247 0.0261423
62 0.729333 0.0261282
63 0.730342 0.0261661
64 0.730136 0.0262886
65 0.730617 0.0264508
66 0.7313 0.0264203
67 0.732844 0.0265001
68 0.732763 0.0261556
69 0.733058 0.0266427
70 0.732639 0.0266538
71 0.732988 0.0266369
72 0.733359 0.0265711
73 0.734114 0.026504
74 0.734805 0.0268587
75 0.733338 0.0268164
76 0.73455 0.0266321
77 0.734437 0.0267143
78 0.734134 0.0267909
79 0.733889 0.0269843
80 0.734036 0.0270268
81 0.735445 0.0265863
82 0.735212 0.0266819
83 0.7349 0.026849
84 0.735311 0.0269783
85 0.735288 0.0272311
86 0.734017 0.0273518
87 0.734763 0.0274908
88 0.73563 0.0276972
89 0.736422 0.0276406
90 0.736052 0.027541
91 0.735992 0.0275233
92 0.736058 0.0274639
93 0.73681 0.0276395
94 0.737101 0.0277566
95 0.737186 0.0279169
96 0.73632 0.0279236
97 0.734776 0.0281351
98 0.735697 0.0283092
99 0.73577 0.0285043
100 0.736273 0.0285618
101 0.737173 0.028645
102 0.736706 0.0288616
103 0.736687 0.0288598
104 0.738244 0.0289309
105 0.738733 0.028952
106 0.740429 0.0286538
107 0.740312 0.0285715
108 0.741452 0.028479
109 0.74112 0.0284343
110 0.740231 0.0285911
111 0.739888 0.0286526
112 0.741151 0.0286465
113 0.741958 0.0283525
114 0.741236 0.0281659
115 0.741312 0.0281155
116 0.741171 0.0279204
117 0.741308 0.0280886
118 0.740515 0.0279853
119 0.74137 0.0278719
120 0.742008 0.0277018
121 0.74176 0.0276178
122 0.742448 0.0275511
123 0.742911 0.0275849
124 0.743365 0.0273852
125 0.742959 0.0274724
126 0.743869 0.027457
127 0.744113 0.0276132
128 0.74322 0.0276846
129 0.742678 0.0276611
130 0.743847 0.0276789
131 0.745101 0.0276961
132 0.744825 0.0277514
133 0.744111 0.0278194
134 0.742498 0.0281253
135 0.743325 0.0284548
136 0.742928 0.0287133
137 0.743187 0.0286359
138 0.743616 0.0285755
139 0.742515 0.0288254
140 0.742933 0.0287616
141 0.74347 0.0287727
142 0.742893 0.0286703
143 0.743735 0.0288182
144 0.743853 0.0288804
145 0.74418 0.0287852
146 0.743874 0.0288287
147 0.74458 0.0287529
148 0.744905 0.0287157
149 0.743867 0.0283217
150 0.743548 0.0282476
151 0.744364 0.0279897
152 0.74439 0.0280778
153 0.744337 0.0285119
154 0.742869 0.027918
155 0.74324 0.0279338
156 0.744213 0.0280777
157 0.74346 0.0280345
158 0.74306 0.0280934
159 0.743099 0.0281082
160 0.742212 0.0280703
161 0.743187 0.0280532
162 0.743661 0.0281139
163 0.743209 0.0280477
164 0.743577 0.0282259
165 0.743337 0.0281531
166 0.743129 0.0281835
167 0.744433 0.0283002
168 0.745892 0.0283111
169 0.746037 0.0282783
170 0.74663 0.0284892
171 0.746149 0.0284663
172 0.745122 0.0285643
173 0.745587 0.0285806
174 0.745973 0.0282587
175 0.74471 0.0282094
176 0.744139 0.0282541
177 0.743997 0.0283363
178 0.744217 0.0282992
179 0.743681 0.0282494
