0 0 0
1 0.111288 0.169551
2 0.45452 0.191288
3 0.420856 0.166713
4 0.61946 0.143957
5 0.4289 0.140984
6 0.397 0.177965
7 0.0594211 0.139546
8 0.184107 0.207565
9 0.514052 0.165815
10 0.284141 0.14738
11 0.124391 0.118708
12 0.231597 0.145684
13 0.333364 0.1695
14 0.453913 0.145761
15 0.180404 0.119776
16 0.150194 0.202061
17 0.299761 0.142577
18 0.406616 0.165335
19 0.0383219 0.184569
20 0.0261266 0.149909
21 0.0816119 0.130316
22 0.398849 0.147709
23 0.448493 0.106486
24 0.374279 0.120692
25 0.294268 0.124198
26 0.642081 0.136415
27 0.128531 0.164332
28 0.310672 0.103993
29 0.271698 0.164277
30 0.362674 0.125698
31 0.412956 0.114164
32 0.521633 0.131963
33 0.337757 0.129946
34 0.373766 0.130263
35 0.303422 0.112415
36 0.280095 0.157811
37 0.2107 0.096048
38 0.331668 0.155517
39 0.137359 0.125637
40 0.289756 0.178644
41 0.27615 0.125593
42 0.405498 0.140373
43 0.23766 0.108668
44 0.266612 0.0768835
45 0.118175 0.162747
46 0.289927 0.116745
47 0.378157 0.136057
48 0.299417 0.121526
49 0.331099 0.1366
50 0.477369 0.141156
51 0.478415 0.129834
52 0.272981 0.136006
53 0.21962 0.134046
54 0.24582 0.119459
55 0.340513 0.126716
56 0.299496 0.096278
57 0.44683 0.114601
58 0.282066 0.11564
59 0.359372 0.104984
60 0.394875 0.147085
61 0.125806 0.173758
62 0.403027 0.109608
63 0.376845 0.141994
64 0.224421 0.0955742
65 0.150995 0.162292
66 0.197409 0.121138
67 0.154414 0.21646
68 0.356648 0.169608
69 0.326174 0.135482
70 0.35207 0.159861
71 0.378696 0.159885
72 0.521793 0.136099
73 0.593142 0.134753
74 0.444639 0.169997
75 0.395496 0.138492
76 0.296835 0.12318
77 0.441059 0.154907
78 0.41584 0.154676
79 0.405914 0.13895
80 0.372182 0.158613
81 0.418529 0.102059
82 0.127261 0.132183
83 0.329707 0.120309
84 0.0333586 0.147097
85 0.369882 0.162645
86 0.518996 0.134579
87 0.260245 0.118615
88 0.45921 0.133606
89 0.277436 0.108417
90 0.26511 0.096394
91 0.183817 0.143581
92 0.486155 0.1139
93 0.389413 0.133394
94 0.3788 0.118273
95 0.458879 0.152469
96 0.256076 0.133476
97 0.444906 0.13401
98 0.280162 0.107837
99 0.19773 0.108123
100 0.217681 0.116119
101 0.634566 0.112455
102 0.243534 0.147203
103 0.586036 0.118647
104 0.504325 0.0977588
105 0.35713 0.110424
106 0.204207 0.121061
107 0.182171 0.109798
108 0.145826 0.106654
109 0.323292 0.136634
110 0.48849 0.105884
111 0.243191 0.161647
112 0.173977 0.1549
113 0.356473 0.121118
114 0.0673185 0.11882
115 0.327816 0.121142
116 0.120729 0.149122
117 0.281146 0.0807742
118 0.337013 0.118348
119 0.333998 0.123997
120 0.335456 0.133856
121 0.536237 0.125751
122 0.261518 0.145129
123 0.367599 0.100262
124 0.446081 0.123385
125 0.34482 0.136547
126 0.364338 0.120529
127 0.394037 0.104936
128 0.580607 0.15851
129 0.294307 0.104489
130 0.0800542 0.118639
131 0.292288 0.150366
132 0.362338 0.123966
133 0.385844 0.127202
134 0.588687 0.126869
135 -0.0400686 0.106188
136 0.277955 0.113049
137 0.336667 0.112456
138 0.354128 0.120208
139 0.465236 0.109845
140 0.448822 0.106392
141 0.317341 0.109176
142 0.456216 0.128061
143 0.193068 0.10979
144 0.479415 0.108328
145 0.419149 0.125238
146 0.235224 0.15227
147 0.0617696 0.103535
148 0.380812 0.106134
149 0.514281 0.138753
150 0.214181 0.107367
151 0.296069 0.0829709
152 0.305567 0.125374
153 0.247284 0.115872
154 0.250349 0.109605
155 0.399491 0.116397
156 0.354585 0.130121
157 0.409367 0.119615
158 0.391853 0.160138
159 0.114085 0.116283
160 0.316673 0.0976031
161 0.377128 0.105008
162 0.477242 0.09186
163 0.206287 0.130036
164 0.240485 0.116801
165 0.205694 0.121066
166 0.516502 0.14021
167 0.299412 0.0980537
168 0.324952 0.138933
169 0.167257 0.115478
170 0.237955 0.12981
171 0.408515 0.0966482
172 0.0689012 0.140472
173 0.364892 0.0948191
174 0.439813 0.120072
175 0.310757 0.136535
176 0.495468 0.130221
177 0.403761 0.140013
178 0.416493 0.10592
179 0.364088 0.109612
180 0.319096 0.0916086
181 0.222444 0.121034
182 0.306172 0.128758
183 0.283331 0.108864
184 0.353441 0.122332
185 0.109365 0.139355
186 0.361534 0.131606
187 0.203619 0.134258
188 0.409424 0.149886
189 0.410905 0.112986
190 0.353577 0.138807
191 0.181102 0.132489
192 0.392943 0.107232
193 0.371235 0.121031
194 0.158671 0.153716
195 0.311738 0.162056
196 0.244381 0.130456
197 0.286791 0.129727
198 0.262173 0.136547
199 0.244793 0.127494
200 0.238135 0.134739
201 0.252275 0.150258
202 0.336103 0.0877297
203 0.438537 0.130601
204 0.12141 0.136749
205 0.281623 0.118558
206 0.142333 0.161923
207 0.476513 0.113324
208 0.200069 0.138591
209 0.243513 0.143768
210 0.235556 0.149786
211 0.189797 0.091697
212 0.422077 0.15507
213 0.303601 0.126042
214 0.476093 0.076036
215 0.246953 0.131926
216 0.375603 0.141687
217 0.130205 0.136807
218 0.401612 0.155441
219 0.138307 0.127029
220 0.119627 0.120988
221 0.278701 0.151409
222 0.288468 0.12423
223 0.304104 0.13785
224 0.292539 0.130887
225 0.18837 0.130052
226 0.227438 0.139708
227 0.378604 0.102987
228 0.209822 0.164661
229 0.384612 0.13155
230 0.374184 0.125581
231 0.420936 0.178897
232 0.30944 0.166102
233 0.235184 0.118528
234 0.23903 0.123858
235 0.437773 0.163036
236 0.418607 0.130282
237 0.326629 0.187498
238 0.335728 0.112421
239 0.443644 0.155058
240 0.281974 0.0741105
241 0.347874 0.124516
242 0.277068 0.0925476
243 0.295737 0.108771
244 0.110967 0.109443
245 0.28406 0.12162
246 0.266306 0.124016
247 0.531708 0.121195
248 0.526287 0.128796
249 0.315795 0.083768
250 0.360309 0.128675
251 0.274701 0.108962
252 0.396154 0.162852
253 0.323723 0.114133
254 0.373462 0.0993812
255 0.356128 0.102766
256 0.264376 0.111361
257 0.312288 0.127562
258 0.417817 0.135717
259 0.231816 0.144299
260 0.308561 0.156723
261 0.282725 0.13432
262 0.399928 0.125168
263 0.497571 0.13497
264 0.0612751 0.150705
265 0.363755 0.100577
266 0.296106 0.163131
267 0.0815133 0.157623
268 0.393518 0.152735
269 0.469633 0.151316
270 0.428542 0.136608
271 0.403756 0.123774
272 0.379779 0.21425
273 0.205549 0.102413
274 0.359275 0.154204
275 0.275687 0.125594
276 0.342586 0.127164
277 0.428945 0.0947451
278 0.163549 0.120754
279 0.378707 0.101069
280 0.390736 0.150421
281 0.267617 0.157415
282 0.431017 0.153458
283 0.254661 0.159188
284 0.259959 0.123758
285 0.456691 0.144993
286 0.461016 0.153649
287 0.298645 0.134673
288 0.413135 0.176298
289 0.443304 0.118768
290 0.0374142 0.129155
291 0.543063 0.151918
292 0.798611 0.162873
293 0.390876 0.149396
294 0.287055 0.112976
295 0.371188 0.123424
296 0.427513 0.117679
297 0.562672 0.146402
298 0.424742 0.143984
299 0 0
