0 -2.79448 7.47647
1 4.7322 7.86715
2 -9.65579 7.57269
3 1.84727 8.50007
4 2.08567 5.7294
5 -7.83345 8.85867
6 -5.97 7.5801
7 -11.1887 7.08878
8 -7.12839 6.67024
9 12.3409 6.84265
10 -8.71336 7.08828
11 1.46358 5.8629
12 -6.84858 6.53607
13 -5.3832 6.00857
14 -7.66033 6.9972
15 6.23591 9.48401
16 10.0576 7.58474
17 -18.9576 6.90995
18 -4.19774 8.66222
19 -2.54071 7.8854
20 5.0184 6.58493
21 -17.0357 8.92455
22 -6.83634 8.09709
23 -9.83168 7.78949
24 0.560663 8.33753
25 2.48195 6.83943
26 4.55244 6.75242
27 -6.61565 5.8167
28 -4.28639 5.94343
29 -0.395031 5.68613
30 -7.13962 8.59411
31 -23.7995 7.58933
32 9.7969 5.93895
33 2.63499 7.02634
34 -12.1019 7.24069
35 -10.3366 7.86071
36 -16.8605 7.11684
37 1.06373 8.87437
38 -14.6824 4.60613
39 0.861398 6.00385
40 -1.31936 7.11996
41 3.26732 8.06635
42 1.48649 6.826
43 -8.65459 9.421
44 1.01673 7.43423
45 -16.2614 4.12719
46 -16.5853 7.24556
47 -9.74065 8.82362
48 -6.28728 6.09341
49 9.07949 4.87256
50 -6.09644 8.43431
51 -7.86053 6.67203
52 -8.65932 6.05486
53 -12.9539 8.13526
54 -3.93481 6.32665
55 -2.19206 9.7971
56 -16.9011 7.17715
57 -8.48094 7.77967
58 0.21575 9.53542
59 0.0344258 7.30596
60 3.08003 9.78406
61 -5.99082 8.71996
62 1.95278 6.7424
63 2.8708 4.69893
64 -14.1781 7.01342
65 -1.0863 7.37192
66 0.736977 6.50197
67 3.81039 6.57256
68 -14.9187 8.62729
69 -4.00115 6.99703
70 -9.69298 8.31401
71 -0.0402328 7.732
72 -23.1991 9.21951
73 -2.28051 7.30324
74 -7.59951 5.96996
75 -19.0859 5.11987
76 -5.35749 8.374
77 -17.534 4.27446
78 -17.0754 9.1653
79 7.61018 7.18424
80 2.61299 7.28669
81 1.66377 7.35989
82 -6.29916 7.27126
83 -1.11544 8.05021
84 4.9693 7.46928
85 -6.36605 6.94719
86 -11.178 6.58367
87 -11.1226 6.89858
88 0.349753 7.38904
89 -1.98726 8.28439
90 -2.65288 6.71621
91 -6.08334 8.3123
92 -14.4194 8.02504
93 -2.60634 7.762
94 -4.42253 7.5192
95 0.658543 8.44972
96 -6.54031 7.89394
97 -4.01631 7.86041
98 -5.53176 5.76288
99 -0.425869 7.68473
100 3.91327 7.14846
101 -3.70521 6.53857
102 -7.47655 7.00556
103 -21.2825 6.05212
104 4.2773 6.41968
105 -14.5299 6.50172
106 3.41467 7.46567
107 2.212 6.03803
108 -1.65332 6.3139
109 6.6191 7.3378
110 -14.8924 7.33699
111 -1.98959 7.23029
112 4.52532 9.55906
113 -4.54142 7.014
114 2.54586 6.48297
115 2.01825 7.69909
116 11.3431 5.71937
117 -7.64747 8.32349
118 5.55688 7.70721
119 -6.73872 8.80159
120 -6.37344 7.67826
121 -3.54759 7.71306
122 -3.17139 8.06083
123 -8.55777 7.99485
124 -10.0832 5.4517
125 -5.63004 7.52918
126 -0.260644 7.00491
127 2.83293 7.49194
128 -3.28266 6.71199
129 5.7009 8.70067
130 -5.79457 8.89258
131 -12.277 6.65086
132 -3.0634 9.77181
133 3.06627 7.14377
134 -5.08548 6.92707
135 1.60913 9.42037
136 -14.7119 7.88439
137 -1.14399 8.47265
138 -4.16756 8.2175
139 -5.27804 6.35766
140 -17.2021 6.43169
141 -30.7777 6.94034
142 1.18242 6.52331
143 -1.88794 6.88993
144 2.0265 5.83459
145 6.34959 6.08427
146 -4.61115 5.70076
147 -4.80546 6.07697
148 -10.6411 4.13861
149 -2.07034 6.72794
150 3.75765 8.03518
151 -15.2502 6.35848
152 -9.98208 6.64831
153 -10.4828 9.18714
154 1.5276 6.88549
155 -22.59 6.45425
156 -1.59674 7.02173
157 -12.671 7.10589
158 -1.9083 8.46642
159 -10.4157 8.45999
160 -9.16026 4.6345
161 -6.85197 7.08154
162 -0.00127401 9.17103
163 -9.41297 6.66061
164 -7.03304 7.85447
165 -14.6872 9.09977
166 -9.2219 6.97024
167 -13.7282 7.66544
168 -11.3461 6.17257
169 6.00179 8.5662
170 -9.62943 6.96933
171 16.1227 7.86217
172 -9.06894 7.21883
173 -8.93451 8.30876
174 -6.43171 8.31496
175 -15.3923 7.3455
176 -10.2946 7.37564
177 -0.593079 5.93952
178 -8.3164 6.69686
179 -9.33277 6.24028
180 8.67936 5.39471
181 -2.45277 7.43928
182 -2.14203 6.51794
183 2.09658 9.54775
184 2.89177 6.50615
185 -11.2221 5.71582
186 -9.55655 9.04817
187 -16.9361 8.16082
188 0.108263 7.62779
189 -15.0884 6.6678
190 0.101913 7.54936
191 5.42934 8.95167
192 -3.55244 7.6801
193 -15.244 7.37272
