0 -0.772395 0.00193279
1 -0.771738 0.00185132
2 -0.771427 0.00183342
3 -0.770749 0.00182642
4 -0.769916 0.00183532
5 -0.769332 0.0018199
6 -0.768384 0.00179076
7 -0.767517 0.00176488
8 -0.766735 0.00175847
9 -0.765737 0.00176894
10 -0.764694 0.00175789
11 -0.763655 0.00174149
12 -0.762517 0.00179095
13 -0.761421 0.00181415
14 -0.760468 0.00179246
15 -0.759294 0.00177243
16 -0.758249 0.00177693
17 -0.757095 0.00178476
18 -0.75582 0.00175594
19 -0.754429 0.00170098
20 -0.753229 0.00169292
21 -0.751642 0.00170222
22 -0.750236 0.00165854
23 -0.748775 0.00167692
24 -0.747275 0.00167232
25 -0.745709 0.00165893
26 -0.744174 0.00164625
27 -0.742483 0.00163545
28 -0.740864 0.00162682
29 -0.73929 0.00160351
30 -0.737437 0.00157434
31 -0.735586 0.00156052
32 -0.73381 0.00155509
33 -0.731963 0.00155498
34 -0.730022 0.00155725
35 -0.728046 0.00154117
36 -0.726487 0.00155297
37 -0.724509 0.00152728
38 -0.722461 0.00156177
39 -0.720515 0.00152686
40 -0.71847 0.00155497
41 -0.716459 0.00156502
42 -0.714498 0.00157456
43 -0.712245 0.00158243
44 -0.710077 0.00161151
45 -0.708039 0.00162755
46 -0.705699 0.0016306
47 -0.703475 0.00161646
48 -0.701261 0.00161072
49 -0.699038 0.00157992
50 -0.696598 0.00156369
51 -0.69407 0.00155253
52 -0.691829 0.00157659
53 -0.689549 0.00156822
54 -0.687011 0.00155453
55 -0.684569 0.0015807
56 -0.68205 0.00159968
57 -0.679472 0.00156006
58 -0.676717 0.00156663
59 -0.674037 0.00155864
60 -0.67165 0.00154287
61 -0.669093 0.00151989
62 -0.66645 0.0015215
63 -0.663614 0.00149595
64 -0.660876 0.00146499
65 -0.657903 0.00144309
66 -0.65532 0.00145563
67 -0.652378 0.0014671
68 -0.649499 0.00144326
69 -0.646844 0.00146325
70 -0.643874 0.00143742
71 -0.640682 0.00141552
72 -0.637754 0.00142068
73 -0.634767 0.00143318
74 -0.631854 0.00142806
75 -0.628818 0.00140181
76 -0.625834 0.00138085
77 -0.622708 0.00136513
78 -0.619463 0.00139171
79 -0.616521 0.00140719
80 -0.613347 0.00139892
81 -0.610204 0.00136608
82 -0.607069 0.00137877
83 -0.604025 0.00141505
84 -0.60089 0.00142492
85 -0.597832 0.00143237
86 -0.594386 0.00139629
87 -0.591207 0.00142549
88 -0.587968 0.0014374
89 -0.584739 0.00141843
90 -0.581671 0.00142438
91 -0.578532 0.00142481
92 -0.575384 0.00142308
93 -0.572108 0.0013951
94 -0.568757 0.00135969
95 -0.565505 0.00133414
96 -0.562211 0.0013585
97 -0.559001 0.00133578
98 -0.555871 0.00132215
99 -0.552476 0.00132463
100 -0.549232 0.00130717
101 -0.545809 0.00131529
102 -0.542567 0.00131434
103 -0.539073 0.00131897
104 -0.535586 0.00132411
105 -0.532145 0.00131998
106 -0.528817 0.00135062
107 -0.525484 0.00136078
108 -0.522077 0.00135052
109 -0.518641 0.00136924
110 -0.51537 0.00134531
111 -0.511749 0.00129556
112 -0.508256 0.00128104
113 -0.504858 0.00125945
114 -0.50134 0.00126363
115 -0.497856 0.00125329
116 -0.494309 0.00122684
117 -0.491041 0.00124474
118 -0.487459 0.00124656
119 -0.483857 0.00122423
120 -0.480295 0.00116618
121 -0.477095 0.00111524
122 -0.473745 0.00109278
123 -0.470309 0.00110981
124 -0.466853 0.00113061
125 -0.463351 0.00110975
126 -0.459695 0.00110608
127 -0.456085 0.00108233
128 -0.452484 0.00107791
129 -0.448994 0.00106795
130 -0.445408 0.00108259
131 -0.441873 0.00106244
132 -0.438168 0.00106097
133 -0.43449 0.00107105
134 -0.430924 0.00107124
135 -0.427462 0.0010564
136 -0.423906 0.00107461
137 -0.420312 0.00103865
