1	1.97983e-21	1.97983e-21	0
2	2.07175e-21	2.02579e-21	4.59616e-23
3	2.20001e-21	2.08386e-21	6.38482e-23
4	2.13835e-21	2.09748e-21	4.71576e-23
5	2.05582e-21	2.08915e-21	3.74664e-23
6	2.03556e-21	2.08022e-21	3.18686e-23
7	2.21347e-21	2.09925e-21	3.29816e-23
8	2.22132e-21	2.11451e-21	3.23831e-23
9	1.97067e-21	2.09853e-21	3.27274e-23
10	1.96168e-21	2.08484e-21	3.23131e-23
11	2.14474e-21	2.09029e-21	2.97312e-23
12	2.02826e-21	2.08512e-21	2.76286e-23
13	2.50496e-21	2.11742e-21	4.10963e-23
14	2.19107e-21	2.12268e-21	3.84097e-23
15	2.05358e-21	2.11807e-21	3.6053e-23
16	1.91787e-21	2.10556e-21	3.59709e-23
17	2.30566e-21	2.11733e-21	3.57802e-23
18	2.11529e-21	2.11722e-21	3.37341e-23
19	2.2088e-21	2.12204e-21	3.22713e-23
20	2.08534e-21	2.1202e-21	3.06701e-23
21	2.34617e-21	2.13096e-21	3.10943e-23
22	1.89742e-21	2.12035e-21	3.14905e-23
23	2.27228e-21	2.12695e-21	3.08068e-23
24	2.07659e-21	2.12485e-21	2.95698e-23
25	1.98074e-21	2.11909e-21	2.89423e-23
26	2.0467e-21	2.1163e-21	2.79459e-23
27	1.87751e-21	2.10746e-21	2.83081e-23
28	2.16549e-21	2.10953e-21	2.7357e-23
29	1.89281e-21	2.10206e-21	2.74342e-23
30	2.1255e-21	2.10284e-21	2.65155e-23
31	1.94479e-21	2.09774e-21	2.61478e-23
32	1.92544e-21	2.09236e-21	2.58837e-23
33	2.13774e-21	2.09373e-21	2.51248e-23
34	2.00753e-21	2.0912e-21	2.45061e-23
35	2.14396e-21	2.0927e-21	2.38433e-23
36	1.94796e-21	2.08868e-21	2.35178e-23
37	1.91199e-21	2.08391e-21	2.33666e-23
38	2.02196e-21	2.08228e-21	2.28017e-23
39	2.08469e-21	2.08234e-21	2.22095e-23
40	1.97047e-21	2.07954e-21	2.1827e-23
