1	147.899	147.899	0
2	143.548	145.724	2.17597
3	145.249	145.565	1.26622
4	145.628	145.581	0.895488
5	149.661	146.397	1.07096
6	149.718	146.95	1.0349
7	147.913	147.088	0.885398
8	145.335	146.869	0.79747
9	145.858	146.757	0.712208
10	148.284	146.909	0.655081
11	148.294	147.035	0.605761
12	146.84	147.019	0.553221
13	147.772	147.077	0.512172
14	148.819	147.201	0.490236
15	147.986	147.254	0.459371
16	147.262	147.254	0.429703
17	150.041	147.418	0.435666
18	151.796	147.661	0.477353
19	149.772	147.772	0.464993
20	147.712	147.769	0.441142
21	150.425	147.896	0.438257
22	150.977	148.036	0.440715
23	150.883	148.16	0.438939
24	148.095	148.157	0.420261
25	152.27	148.322	0.435383
26	153.039	148.503	0.455953
27	150.983	148.595	0.448256
28	151.918	148.713	0.447956
29	157.022	149	0.518569
30	158.514	149.317	0.592922
31	158.419	149.611	0.644271
32	157.443	149.855	0.670112
33	160.274	150.171	0.722154
34	155.739	150.335	0.719475
35	152.352	150.393	0.70099
36	154.097	150.495	0.688965
37	154.428	150.602	0.678461
38	154.087	150.693	0.666706
39	155.717	150.822	0.662037
40	155.205	150.932	0.654512
