1	1.47552	1.47552	0
2	1.47556	1.47554	1.69203e-05
3	1.47559	1.47556	1.99372e-05
4	1.47558	1.47556	1.49758e-05
5	1.47555	1.47556	1.16973e-05
6	1.4755	1.47555	1.33351e-05
7	1.47547	1.47554	1.5834e-05
8	1.4755	1.47553	1.45576e-05
9	1.47548	1.47553	1.39669e-05
10	1.47543	1.47552	1.5995e-05
11	1.47537	1.47551	1.98172e-05
12	1.47539	1.4755	2.04752e-05
13	1.4754	1.47549	2.03543e-05
14	1.47543	1.47548	1.92863e-05
15	1.4755	1.47548	1.79838e-05
16	1.47557	1.47549	1.76846e-05
17	1.47559	1.4755	1.75636e-05
18	1.47558	1.4755	1.72704e-05
19	1.4756	1.47551	1.71069e-05
20	1.47563	1.47551	1.74145e-05
21	1.47564	1.47552	1.76723e-05
22	1.4756	1.47552	1.72409e-05
23	1.47558	1.47552	1.66824e-05
24	1.47553	1.47553	1.5977e-05
25	1.47558	1.47553	1.55025e-05
26	1.47555	1.47553	1.49319e-05
27	1.47548	1.47553	1.44675e-05
28	1.47544	1.47552	1.42598e-05
29	1.47539	1.47552	1.44863e-05
30	1.47536	1.47551	1.49686e-05
31	1.47535	1.47551	1.54052e-05
32	1.47532	1.4755	1.60854e-05
33	1.47527	1.4755	1.71451e-05
34	1.47521	1.47549	1.86463e-05
35	1.47522	1.47548	1.96978e-05
36	1.47524	1.47547	2.0289e-05
37	1.47536	1.47547	1.99623e-05
38	1.47545	1.47547	1.94389e-05
39	1.47541	1.47547	1.8994e-05
40	1.47543	1.47547	1.85388e-05
