1	-9.08071e-21	0
2	-9.08065e-21	5.55238e-26
3	-9.08104e-21	3.85681e-25
4	-9.0809e-21	3.0544e-25
5	-9.08121e-21	3.89182e-25
6	-9.08104e-21	3.57994e-25
7	-9.08084e-21	3.64792e-25
8	-9.08053e-21	4.46176e-25
9	-9.08049e-21	3.95493e-25
10	-9.08021e-21	4.5171e-25
11	-9.08026e-21	4.12264e-25
12	-9.08019e-21	3.83205e-25
13	-9.08018e-21	3.52547e-25
14	-9.08038e-21	3.80227e-25
15	-9.08041e-21	3.55887e-25
16	-9.08035e-21	3.38584e-25
17	-9.08028e-21	3.25934e-25
18	-9.0802e-21	3.17318e-25
19	-9.08017e-21	3.02158e-25
20	-9.08009e-21	2.96619e-25
21	-9.08013e-21	2.84713e-25
22	-9.08016e-21	2.7303e-25
23	-9.08016e-21	2.60901e-25
24	-9.08013e-21	2.51245e-25
25	-9.08002e-21	2.67114e-25
26	-9.08003e-21	2.5702e-25
27	-9.08005e-21	2.48251e-25
28	-9.08e-21	2.44512e-25
29	-9.07999e-21	2.36173e-25
30	-9.07999e-21	2.28268e-25
31	-9.07998e-21	2.20968e-25
32	-9.07994e-21	2.16884e-25
33	-9.0799e-21	2.15107e-25
34	-9.07989e-21	2.08704e-25
35	-9.0799e-21	2.02766e-25
36	-9.07995e-21	2.03416e-25
37	-9.07996e-21	1.98317e-25
38	-9.08002e-21	2.02123e-25
39	-9.07998e-21	2.02148e-25
40	-9.07999e-21	1.97598e-25
41	-9.07998e-21	1.92939e-25
42	-9.07997e-21	1.88939e-25
43	-9.07994e-21	1.86441e-25
44	-9.07995e-21	1.82231e-25
45	-9.07996e-21	1.78545e-25
46	-9.07991e-21	1.80299e-25
47	-9.07988e-21	1.80046e-25
48	-9.07988e-21	1.76338e-25
49	-9.07991e-21	1.75325e-25
50	-9.07992e-21	1.71855e-25
51	-9.07989e-21	1.70222e-25
52	-9.07989e-21	1.66926e-25
53	-9.07994e-21	1.69884e-25
54	-9.07997e-21	1.70957e-25
55	-9.07996e-21	1.68191e-25
56	-9.07998e-21	1.65751e-25
57	-9.07999e-21	1.63247e-25
58	-9.08002e-21	1.63549e-25
59	-9.08003e-21	1.60913e-25
60	-9.08e-21	1.60985e-25
61	-9.08002e-21	1.60148e-25
62	-9.08001e-21	1.5776e-25
63	-9.07998e-21	1.59108e-25
64	-9.08001e-21	1.59673e-25
65	-9.08001e-21	1.57305e-25
66	-9.08001e-21	1.54903e-25
67	-9.07999e-21	1.53133e-25
68	-9.07996e-21	1.53826e-25
69	-9.07997e-21	1.51926e-25
70	-9.07995e-21	1.50736e-25
71	-9.07993e-21	1.51139e-25
72	-9.07989e-21	1.53903e-25
73	-9.07991e-21	1.53389e-25
74	-9.07988e-21	1.53636e-25
75	-9.07989e-21	1.51804e-25
76	-9.07988e-21	1.50501e-25
77	-9.07987e-21	1.48674e-25
78	-9.07987e-21	1.46897e-25
79	-9.07983e-21	1.49285e-25
80	-9.07983e-21	1.47453e-25
81	-9.0798e-21	1.48753e-25
82	-9.07979e-21	1.46937e-25
83	-9.07979e-21	1.45393e-25
84	-9.07979e-21	1.43702e-25
85	-9.0798e-21	1.4267e-25
86	-9.07981e-21	1.41067e-25
87	-9.07978e-21	1.41529e-25
88	-9.07978e-21	1.39923e-25
89	-9.07979e-21	1.38736e-25
90	-9.07983e-21	1.42517e-25
91	-9.07983e-21	1.40966e-25
92	-9.07983e-21	1.39432e-25
93	-9.07984e-21	1.38006e-25
94	-9.07982e-21	1.37769e-25
95	-9.07982e-21	1.36381e-25
96	-9.07981e-21	1.35217e-25
97	-9.0798e-21	1.34941e-25
98	-9.07978e-21	1.35154e-25
99	-9.07979e-21	1.34173e-25
100	-9.07979e-21	1.32881e-25
