1	1.41066	0
2	1.37522	0.0354416
3	1.42322	0.0521833
4	1.43353	0.0383112
5	1.45587	0.0371461
6	1.42986	0.0399561
7	1.42955	0.0337705
8	1.4516	0.0366292
9	1.44157	0.0338255
10	1.43836	0.030425
11	1.44719	0.0289049
12	1.43627	0.0285569
13	1.43253	0.0265334
14	1.42603	0.0254112
15	1.41678	0.0254004
16	1.45009	0.0409121
17	1.44425	0.0388706
18	1.45192	0.0374412
19	1.44881	0.0355521
20	1.45773	0.0348867
21	1.45343	0.0334607
22	1.44884	0.032233
23	1.44488	0.0310534
24	1.43462	0.0314511
25	1.44596	0.0322266
26	1.43819	0.0319218
27	1.43967	0.0307524
28	1.44442	0.0300115
29	1.44944	0.0293909
30	1.45804	0.029668
31	1.45542	0.028814
32	1.45578	0.0279013
33	1.45977	0.0273355
34	1.45914	0.0265267
35	1.45914	0.0257577
36	1.45534	0.0253193
37	1.45889	0.0248806
38	1.4628	0.0245302
39	1.46306	0.0238944
40	1.4641	0.0233122
41	1.46101	0.0229456
42	1.46204	0.0224165
43	1.4622	0.0218895
44	1.47009	0.0227979
45	1.46922	0.0223027
46	1.46691	0.0219345
47	1.46287	0.0218388
48	1.46386	0.0214016
49	1.46547	0.0210222
50	1.46533	0.020598
51	1.46588	0.0201976
52	1.46203	0.020176
53	1.46039	0.0198596
54	1.45746	0.0197083
55	1.45946	0.0194499
56	1.46371	0.0195679
57	1.46406	0.0192247
58	1.46522	0.0189259
59	1.46369	0.0186651
60	1.46363	0.0183514
61	1.46639	0.0182579
62	1.46418	0.0180962
63	1.46036	0.0182126
64	1.46247	0.0180496
65	1.4583	0.0182516
66	1.45935	0.0180033
67	1.46023	0.0177546
68	1.46387	0.0178647
69	1.4621	0.0176919
70	1.46255	0.0174431
71	1.46789	0.0180033
72	1.47705	0.0199782
73	1.47586	0.0197389
74	1.4756	0.0194719
75	1.47585	0.0192122
76	1.47396	0.0190521
77	1.47621	0.0189374
78	1.47561	0.0187026
79	1.47464	0.0184902
80	1.47391	0.0182721
81	1.47432	0.0180499
82	1.47445	0.0178289
83	1.47231	0.0177427
84	1.47141	0.0175532
85	1.46925	0.0174792
86	1.46796	0.0173231
87	1.46799	0.0171228
88	1.4739	0.0179264
89	1.4789	0.0184159
90	1.47799	0.0182327
91	1.47756	0.0180364
92	1.47937	0.0179315
93	1.47825	0.0177731
94	1.48167	0.017912
95	1.48209	0.0177275
96	1.48232	0.0175433
97	1.48388	0.0174318
98	1.48575	0.017354
99	1.48464	0.0172136
100	1.48271	0.0171496
