1	1.92233e-21	1.92233e-21	0
2	1.90598e-21	1.91415e-21	8.17695e-24
3	1.90614e-21	1.91148e-21	5.42468e-24
4	1.9201e-21	1.91364e-21	4.39903e-24
5	1.92641e-21	1.91619e-21	4.25873e-24
6	1.91055e-21	1.91525e-21	3.60207e-24
7	1.91147e-21	1.91471e-21	3.09187e-24
8	1.88952e-21	1.91156e-21	4.13376e-24
9	1.92804e-21	1.91339e-21	4.07937e-24
10	1.91823e-21	1.91388e-21	3.68061e-24
11	1.90893e-21	1.91343e-21	3.35947e-24
12	1.90493e-21	1.91272e-21	3.14736e-24
13	1.91949e-21	1.91324e-21	2.9416e-24
14	1.9219e-21	1.91386e-21	2.7927e-24
15	1.90542e-21	1.91329e-21	2.65998e-24
16	1.91717e-21	1.91354e-21	2.49997e-24
17	1.92448e-21	1.91418e-21	2.435e-24
18	1.90454e-21	1.91365e-21	2.35745e-24
19	1.90814e-21	1.91336e-21	2.24866e-24
20	1.91956e-21	1.91367e-21	2.1557e-24
21	1.91602e-21	1.91378e-21	2.05354e-24
22	1.89679e-21	1.91301e-21	2.10473e-24
23	1.92008e-21	1.91331e-21	2.03453e-24
24	1.89778e-21	1.91267e-21	2.05265e-24
25	1.91267e-21	1.91267e-21	1.96884e-24
26	1.90835e-21	1.9125e-21	1.89888e-24
27	1.91303e-21	1.91252e-21	1.8273e-24
28	1.9277e-21	1.91306e-21	1.84236e-24
29	1.90371e-21	1.91274e-21	1.80672e-24
30	1.91949e-21	1.91296e-21	1.7599e-24
31	1.90751e-21	1.91279e-21	1.71126e-24
32	1.92318e-21	1.91311e-21	1.68847e-24
33	1.89565e-21	1.91258e-21	1.71995e-24
34	1.9122e-21	1.91257e-21	1.66863e-24
35	1.91714e-21	1.9127e-21	1.62551e-24
36	1.90831e-21	1.91258e-21	1.58442e-24
37	1.90231e-21	1.9123e-21	1.56581e-24
38	1.92065e-21	1.91252e-21	1.53979e-24
39	1.91625e-21	1.91262e-21	1.50283e-24
40	1.92089e-21	1.91283e-21	1.4793e-24
