1	-1.25451e-20	-1.25451e-20	0
2	-1.25267e-20	-1.25359e-20	9.17291e-24
3	-1.2525e-20	-1.25323e-20	6.42364e-24
4	-1.25395e-20	-1.25341e-20	4.88288e-24
5	-1.25479e-20	-1.25368e-20	4.68861e-24
6	-1.25321e-20	-1.25361e-20	3.90947e-24
7	-1.25315e-20	-1.25354e-20	3.36827e-24
8	-1.25101e-20	-1.25322e-20	4.29817e-24
9	-1.2549e-20	-1.25341e-20	4.22494e-24
10	-1.25392e-20	-1.25346e-20	3.81338e-24
11	-1.25299e-20	-1.25342e-20	3.47606e-24
12	-1.25233e-20	-1.25333e-20	3.30101e-24
13	-1.25402e-20	-1.25338e-20	3.08328e-24
14	-1.25425e-20	-1.25344e-20	2.92172e-24
15	-1.25252e-20	-1.25338e-20	2.78854e-24
16	-1.25387e-20	-1.25341e-20	2.62594e-24
17	-1.25447e-20	-1.25347e-20	2.54428e-24
18	-1.25255e-20	-1.25342e-20	2.45361e-24
19	-1.25291e-20	-1.2534e-20	2.33656e-24
20	-1.25401e-20	-1.25343e-20	2.23766e-24
21	-1.25377e-20	-1.25344e-20	2.13471e-24
22	-1.25174e-20	-1.25337e-20	2.17817e-24
23	-1.25422e-20	-1.2534e-20	2.11407e-24
24	-1.25175e-20	-1.25333e-20	2.13808e-24
25	-1.2533e-20	-1.25333e-20	2.05083e-24
26	-1.25268e-20	-1.25331e-20	1.98623e-24
27	-1.25316e-20	-1.2533e-20	1.91203e-24
28	-1.25488e-20	-1.25336e-20	1.92643e-24
29	-1.25244e-20	-1.25333e-20	1.88577e-24
30	-1.25413e-20	-1.25335e-20	1.84147e-24
31	-1.25277e-20	-1.25333e-20	1.79085e-24
32	-1.2545e-20	-1.25337e-20	1.77166e-24
33	-1.25154e-20	-1.25332e-20	1.80488e-24
34	-1.25322e-20	-1.25331e-20	1.75121e-24
35	-1.25401e-20	-1.25333e-20	1.71219e-24
36	-1.25292e-20	-1.25332e-20	1.66788e-24
37	-1.25228e-20	-1.25329e-20	1.64644e-24
38	-1.25416e-20	-1.25332e-20	1.61856e-24
39	-1.25376e-20	-1.25333e-20	1.58057e-24
40	-1.25417e-20	-1.25335e-20	1.55498e-24
