1	-6.4117	-6.4117	0
2	-6.41049	-6.4111	0.000601142
3	-6.40935	-6.41051	0.000677151
4	-6.40964	-6.4103	0.000526227
5	-6.41095	-6.41043	0.000428003
6	-6.41096	-6.41052	0.000360587
7	-6.41003	-6.41045	0.000312437
8	-6.41041	-6.41044	0.000270616
9	-6.41063	-6.41046	0.000239611
10	-6.41063	-6.41048	0.000214981
11	-6.41061	-6.41049	0.000194813
12	-6.40903	-6.41037	0.000215622
13	-6.41048	-6.41038	0.000198533
14	-6.41042	-6.41038	0.000183826
15	-6.40991	-6.41035	0.00017402
16	-6.41093	-6.41039	0.000166784
17	-6.41018	-6.41037	0.000157141
18	-6.41059	-6.41039	0.000148646
19	-6.41061	-6.4104	0.000141094
20	-6.41035	-6.41039	0.000133879
21	-6.41105	-6.41043	0.000131078
22	-6.41038	-6.41042	0.000124996
23	-6.4113	-6.41046	0.000125357
24	-6.40986	-6.41044	0.000122614
25	-6.41021	-6.41043	0.00011797
26	-6.4091	-6.41038	0.000124271
27	-6.40916	-6.41033	0.000127733
28	-6.41068	-6.41034	0.000123706
29	-6.41043	-6.41035	0.000119401
30	-6.41113	-6.41037	0.000118274
31	-6.41017	-6.41037	0.000114579
32	-6.41111	-6.41039	0.000113358
33	-6.40986	-6.41037	0.000111046
34	-6.41004	-6.41036	0.000108186
35	-6.41183	-6.41041	0.000113141
36	-6.41057	-6.41041	0.000110046
37	-6.41032	-6.41041	0.000107057
38	-6.41058	-6.41041	0.000104304
39	-6.41083	-6.41042	0.000102153
40	-6.41053	-6.41043	9.96048e-05
